Meter ID     , Date / Time          , KW(ch: 1  set:0)   , KVAR(ch: 2  set:0) , KVA(0(ch: 2  set:0), PF(0(ch: 3  set:0) ,
8B249620     , 1/4/19 20:15         ,8481.6,1461.6,8606.61,0.99,
8B249620     , 1/4/19 20:30         ,8359.2,1447.2,8483.55,0.99,
8B249620     , 1/4/19 20:45         ,8121.6,1418.4,8244.53,0.99,
8B249620     , 1/4/19 21:00         ,7984.8,1368,8101.14,0.99,
8B249620     , 1/4/19 21:15         ,7826.4,1339.2,7940.15,0.99,
8B249620     , 1/4/19 21:30         ,7632,1332,7747.36,0.99,
8B249620     , 1/4/19 21:45         ,7624.8,1368,7746.55,0.98,
8B249620     , 1/4/19 22:00         ,7596,1396.8,7723.36,0.98,
8B249620     , 1/4/19 22:15         ,7495.2,1375.2,7620.31,0.98,
8B249620     , 1/4/19 22:30         ,7200,1310.4,7318.27,0.98,
8B249620     , 1/4/19 22:45         ,6904.8,1216.8,7011.2,0.98,
8B249620     , 1/4/19 23:00         ,6796.8,1224,6906.13,0.98,
8B249620     , 1/4/19 23:15         ,6667.2,1195.2,6773.48,0.98,
8B249620     , 1/4/19 23:30         ,6494.4,1188,6602.16,0.98,
8B249620     , 1/4/19 23:45         ,6408,1180.8,6515.88,0.98,
8B249620     , 1/5/19 00:00         ,6256.8,1137.6,6359.38,0.98,
8B249620     , 1/5/19 00:15         ,6069.6,1087.2,6166.2,0.98,
8B249620     , 1/5/19 00:30         ,5932.8,1080,6030.3,0.98,
8B249620     , 1/5/19 00:45         ,5961.6,1080,6058.64,0.98,
8B249620     , 1/5/19 01:00         ,5868,1087.2,5967.87,0.98,
8B249620     , 1/5/19 01:15         ,5688,1065.6,5786.95,0.98,
8B249620     , 1/5/19 01:30         ,5508,1008,5599.48,0.98,
8B249620     , 1/5/19 01:45         ,5500.8,1029.6,5596.33,0.98,
8B249620     , 1/5/19 02:00         ,5392.8,1000.8,5484.88,0.98,
8B249620     , 1/5/19 02:15         ,5364,1008,5457.89,0.98,
8B249620     , 1/5/19 02:30         ,5299.2,1008,5394.22,0.98,
8B249620     , 1/5/19 02:45         ,5263.2,979.2,5353.51,0.98,
8B249620     , 1/5/19 03:00         ,5176.8,936,5260.74,0.98,
8B249620     , 1/5/19 03:15         ,5155.2,900,5233.17,0.99,
8B249620     , 1/5/19 03:30         ,5248.8,907.2,5326.62,0.99,
8B249620     , 1/5/19 03:45         ,5198.4,878.4,5272.09,0.99,
8B249620     , 1/5/19 04:00         ,5328,885.6,5401.1,0.99,
8B249620     , 1/5/19 04:15         ,5436,892.8,5508.83,0.99,
8B249620     , 1/5/19 04:30         ,4960.8,856.8,5034.25,0.99,
8B249620     , 1/5/19 04:45         ,4766.4,842.4,4840.27,0.98,
8B249620     , 1/5/19 05:00         ,4708.8,820.8,4779.8,0.99,
8B249620     , 1/5/19 05:15         ,4831.2,820.8,4900.43,0.99,
8B249620     , 1/5/19 05:30         ,4708.8,828,4781.04,0.98,
8B249620     , 1/5/19 05:45         ,4694.4,806.4,4763.16,0.99,
8B249620     , 1/5/19 06:00         ,4701.6,799.2,4769.04,0.99,
8B249620     , 1/5/19 06:15         ,4694.4,792,4760.74,0.99,
8B249620     , 1/5/19 06:30         ,4708.8,792,4774.94,0.99,
8B249620     , 1/5/19 06:45         ,4766.4,777.6,4829.41,0.99,
8B249620     , 1/5/19 07:00         ,4766.4,777.6,4829.41,0.99,
8B249620     , 1/5/19 07:15         ,4600.8,712.8,4655.69,0.99,
8B249620     , 1/5/19 07:30         ,4708.8,532.8,4738.85,0.99,
8B249620     , 1/5/19 07:45         ,4744.8,619.2,4785.03,0.99,
8B249620     , 1/5/19 08:00         ,4852.8,727.2,4906.98,0.99,
8B249620     , 1/5/19 08:15         ,4860,720,4913.04,0.99,
8B249620     , 1/5/19 08:30         ,4888.8,705.6,4939.46,0.99,
8B249620     , 1/5/19 08:45         ,4838.4,763.2,4898.22,0.99,
8B249620     , 1/5/19 09:00         ,4773.6,813.6,4842.44,0.99,
8B249620     , 1/5/19 09:15         ,4723.2,842.4,4797.73,0.98,
8B249620     , 1/5/19 09:30         ,4651.2,979.2,4753.16,0.98,
8B249620     , 1/5/19 09:45         ,4723.2,1044,4837.21,0.98,
8B249620     , 1/5/19 10:00         ,4730.4,1108.8,4858.61,0.97,
8B249620     , 1/5/19 10:15         ,5032.8,1087.2,5148.89,0.98,
8B249620     , 1/5/19 10:30         ,4759.2,1159.2,4898.34,0.97,
8B249620     , 1/5/19 10:45         ,4183.2,1224,4358.59,0.96,
8B249620     , 1/5/19 11:00         ,4262.4,1310.4,4459.28,0.96,
8B249620     , 1/5/19 11:15         ,4320,1360.8,4529.26,0.95,
8B249620     , 1/5/19 11:30         ,4291.2,1418.4,4519.54,0.95,
8B249620     , 1/5/19 11:45         ,4269.6,1447.2,4508.2,0.95,
8B249620     , 1/5/19 12:00         ,4363.2,1497.6,4613.06,0.95,
8B249620     , 1/5/19 12:15         ,4348.8,1512,4604.15,0.94,
8B249620     , 1/5/19 12:30         ,4572,1533.6,4822.36,0.95,
8B249620     , 1/5/19 12:45         ,4348.8,1576.8,4625.84,0.94,
8B249620     , 1/5/19 13:00         ,4298.4,1576.8,4578.49,0.94,
8B249620     , 1/5/19 13:15         ,4370.4,1641.6,4668.54,0.94,
8B249620     , 1/5/19 13:30         ,4528.8,1677.6,4829.53,0.94,
8B249620     , 1/5/19 13:45         ,5032.8,1612.8,5284.9,0.95,
8B249620     , 1/5/19 14:00         ,5760,1569.6,5970.03,0.96,
8B249620     , 1/5/19 14:15         ,6091.2,1620,6302.94,0.97,
8B249620     , 1/5/19 14:30         ,5875.2,1627.2,6096.37,0.96,
8B249620     , 1/5/19 14:45         ,6148.8,1540.8,6338.91,0.97,
8B249620     , 1/5/19 15:00         ,5745.6,1605.6,5965.72,0.96,
8B249620     , 1/5/19 15:15         ,6501.6,1548,6683.35,0.97,
8B249620     , 1/5/19 15:30         ,7221.6,1447.2,7365.18,0.98,
8B249620     , 1/5/19 15:45         ,6588,1504.8,6757.67,0.97,
8B249620     , 1/5/19 16:00         ,6508.8,1576.8,6697.07,0.97,
8B249620     , 1/5/19 16:15         ,7581.6,1490.4,7726.7,0.98,
8B249620     , 1/5/19 16:30         ,7624.8,1382.4,7749.1,0.98,
8B249620     , 1/5/19 16:45         ,7689.6,1368,7810.34,0.98,
8B249620     , 1/5/19 17:00         ,7848,1267.2,7949.65,0.99,
8B249620     , 1/5/19 17:15         ,7984.8,1267.2,8084.73,0.99,
8B249620     , 1/5/19 17:30         ,7840.8,1188,7930.29,0.99,
8B249620     , 1/5/19 17:45         ,8150.4,1252.8,8246.12,0.99,
8B249620     , 1/5/19 18:00         ,8186.4,1245.6,8280.62,0.99,
8B249620     , 1/5/19 18:15         ,8337.6,1332,8443.33,0.99,
8B249620     , 1/5/19 18:30         ,8416.8,1418.4,8535.48,0.99,
8B249620     , 1/5/19 18:45         ,8409.6,1368,8520.14,0.99,
8B249620     , 1/5/19 19:00         ,8467.2,1382.4,8579.31,0.99,
8B249620     , 1/5/19 19:15         ,8416.8,1382.4,8529.57,0.99,
8B249620     , 1/5/19 19:30         ,8359.2,1346.4,8466.94,0.99,
8B249620     , 1/5/19 19:45         ,8208,1332,8315.38,0.99,
8B249620     , 1/5/19 20:00         ,8136,1332,8244.31,0.99,
8B249620     , 1/5/19 20:15         ,8229.6,1360.8,8341.35,0.99,
8B249620     , 1/5/19 20:30         ,8042.4,1324.8,8150.78,0.99,
8B249620     , 1/5/19 20:45         ,7855.2,1303.2,7962.57,0.99,
8B249620     , 1/5/19 21:00         ,7732.8,1274.4,7837.11,0.99,
8B249620     , 1/5/19 21:15         ,7495.2,1260,7600.37,0.99,
8B249620     , 1/5/19 21:30         ,7531.2,1267.2,7637.07,0.99,
8B249620     , 1/5/19 21:45         ,7502.4,1317.6,7617.22,0.98,
8B249620     , 1/5/19 22:00         ,7344,1310.4,7459.99,0.98,
8B249620     , 1/5/19 22:15         ,7128,1288.8,7243.58,0.98,
8B249620     , 1/5/19 22:30         ,6854.4,1209.6,6960.31,0.98,
8B249620     , 1/5/19 22:45         ,6631.2,1166.4,6733,0.98,
8B249620     , 1/5/19 23:00         ,6472.8,1137.6,6572.01,0.98,
8B249620     , 1/5/19 23:15         ,6314.4,1080,6406.09,0.99,
8B249620     , 1/5/19 23:30         ,6177.6,1058.4,6267.61,0.99,
8B249620     , 1/5/19 23:45         ,5954.4,1008,6039.12,0.99,
8B249620     , 1/6/19 00:00         ,5932.8,1022.4,6020.25,0.99,
8B249620     , 1/6/19 00:15         ,5767.2,986.4,5850.95,0.99,
8B249620     , 1/6/19 00:30         ,5659.2,979.2,5743.29,0.99,
8B249620     , 1/6/19 00:45         ,5551.2,928.8,5628.36,0.99,
8B249620     , 1/6/19 01:00         ,5421.6,907.2,5496.98,0.99,
8B249620     , 1/6/19 01:15         ,5270.4,878.4,5343.1,0.99,
8B249620     , 1/6/19 01:30         ,5140.8,871.2,5214.1,0.99,
8B249620     , 1/6/19 01:45         ,5068.8,828,5135.98,0.99,
8B249620     , 1/6/19 02:00         ,5018.4,813.6,5083.92,0.99,
8B249620     , 1/6/19 02:15         ,4939.2,792,5002.3,0.99,
8B249620     , 1/6/19 02:30         ,4838.4,806.4,4905.14,0.99,
8B249620     , 1/6/19 02:45         ,4860,828,4930.03,0.99,
8B249620     , 1/6/19 03:00         ,4996.8,871.2,5072.18,0.99,
8B249620     , 1/6/19 03:15         ,5032.8,871.2,5107.65,0.99,
8B249620     , 1/6/19 03:30         ,5126.4,864,5198.7,0.99,
8B249620     , 1/6/19 03:45         ,5212.8,871.2,5285.1,0.99,
8B249620     , 1/6/19 04:00         ,5292,856.8,5360.91,0.99,
8B249620     , 1/6/19 04:15         ,5464.8,885.6,5536.09,0.99,
8B249620     , 1/6/19 04:30         ,5032.8,856.8,5105.21,0.99,
8B249620     , 1/6/19 04:45         ,4730.4,813.6,4799.86,0.99,
8B249620     , 1/6/19 05:00         ,4629.6,784.8,4695.65,0.99,
8B249620     , 1/6/19 05:15         ,4694.4,763.2,4756.03,0.99,
8B249620     , 1/6/19 05:30         ,4629.6,777.6,4694.45,0.99,
8B249620     , 1/6/19 05:45         ,4636.8,770.4,4700.36,0.99,
8B249620     , 1/6/19 06:00         ,4622.4,770.4,4686.16,0.99,
8B249620     , 1/6/19 06:15         ,4608,734.4,4666.16,0.99,
8B249620     , 1/6/19 06:30         ,4636.8,734.4,4694.6,0.99,
8B249620     , 1/6/19 06:45         ,4665.6,734.4,4723.05,0.99,
8B249620     , 1/6/19 07:00         ,4658.4,712.8,4712.62,0.99,
8B249620     , 1/6/19 07:15         ,4572,633.6,4615.69,0.99,
8B249620     , 1/6/19 07:30         ,4600.8,468,4624.54,0.99,
8B249620     , 1/6/19 07:45         ,4572,525.6,4602.11,0.99,
8B249620     , 1/6/19 08:00         ,4680,576,4715.31,0.99,
8B249620     , 1/6/19 08:15         ,4658.4,568.8,4693,0.99,
8B249620     , 1/6/19 08:30         ,4744.8,583.2,4780.51,0.99,
8B249620     , 1/6/19 08:45         ,4766.4,633.6,4808.33,0.99,
8B249620     , 1/6/19 09:00         ,4615.2,669.6,4663.52,0.99,
8B249620     , 1/6/19 09:15         ,4500,727.2,4558.38,0.99,
8B249620     , 1/6/19 09:30         ,4384.8,799.2,4457.04,0.98,
8B249620     , 1/6/19 09:45         ,4384.8,885.6,4473.34,0.98,
8B249620     , 1/6/19 10:00         ,4384.8,1015.2,4500.79,0.97,
8B249620     , 1/6/19 10:15         ,4363.2,1123.2,4505.45,0.97,
8B249620     , 1/6/19 10:30         ,4334.4,1224,4503.91,0.96,
8B249620     , 1/6/19 10:45         ,4392,1332,4589.54,0.96,
8B249620     , 1/6/19 11:00         ,4377.6,1404,4597.24,0.95,
8B249620     , 1/6/19 11:15         ,4212,1504.8,4472.74,0.94,
8B249620     , 1/6/19 11:30         ,4435.2,1548,4697.58,0.94,
8B249620     , 1/6/19 11:45         ,4831.2,1540.8,5070.95,0.95,
8B249620     , 1/6/19 12:00         ,5378.4,1519.2,5588.84,0.96,
8B249620     , 1/6/19 12:15         ,5551.2,1512,5753.43,0.96,
8B249620     , 1/6/19 12:30         ,5313.6,1627.2,5557.17,0.96,
8B249620     , 1/6/19 12:45         ,5493.6,1591.2,5719.4,0.96,
8B249620     , 1/6/19 13:00         ,5860.8,1526.4,6056.31,0.97,
8B249620     , 1/6/19 13:15         ,5572.8,1555.2,5785.74,0.96,
8B249620     , 1/6/19 13:30         ,5522.4,1548,5735.26,0.96,
8B249620     , 1/6/19 13:45         ,5832,1598.4,6047.07,0.96,
8B249620     , 1/6/19 14:00         ,6120,1490.4,6298.86,0.97,
8B249620     , 1/6/19 14:15         ,6544.8,1497.6,6713.96,0.97,
8B249620     , 1/6/19 14:30         ,6573.6,1533.6,6750.12,0.97,
8B249620     , 1/6/19 14:45         ,6537.6,1576.8,6725.07,0.97,
8B249620     , 1/6/19 15:00         ,6516,1605.6,6710.9,0.97,
8B249620     , 1/6/19 15:15         ,6717.6,1605.6,6906.82,0.97,
8B249620     , 1/6/19 15:30         ,6595.2,1641.6,6796.43,0.97,
8B249620     , 1/6/19 15:45         ,7430.4,1555.2,7591.41,0.98,
8B249620     , 1/6/19 16:00         ,7545.6,1569.6,7707.12,0.98,
8B249620     , 1/6/19 16:15         ,8316,1504.8,8451.05,0.98,
8B249620     , 1/6/19 16:30         ,8330.4,1497.6,8463.95,0.98,
8B249620     , 1/6/19 16:45         ,8481.6,1526.4,8617.86,0.98,
8B249620     , 1/6/19 17:00         ,8827.2,1540.8,8960.67,0.99,
8B249620     , 1/6/19 17:15         ,8863.2,1576.8,9002.37,0.98,
8B249620     , 1/6/19 17:30         ,8992.8,1533.6,9122.63,0.99,
8B249620     , 1/6/19 17:45         ,9050.4,1497.6,9173.47,0.99,
8B249620     , 1/6/19 18:00         ,9122.4,1447.2,9236.48,0.99,
8B249620     , 1/6/19 18:15         ,9259.2,1533.6,9385.35,0.99,
8B249620     , 1/6/19 18:30         ,9482.4,1627.2,9621,0.99,
8B249620     , 1/6/19 18:45         ,9734.4,1634.4,9870.65,0.99,
8B249620     , 1/6/19 19:00         ,9583.2,1612.8,9717.96,0.99,
8B249620     , 1/6/19 19:15         ,9554.4,1605.6,9688.37,0.99,
8B249620     , 1/6/19 19:30         ,9525.6,1605.6,9659.97,0.99,
8B249620     , 1/6/19 19:45         ,9525.6,1598.4,9658.77,0.99,
8B249620     , 1/6/19 20:00         ,9266.4,1562.4,9397.19,0.99,
8B249620     , 1/6/19 20:15         ,9057.6,1476,9177.07,0.99,
8B249620     , 1/6/19 20:30         ,8856,1440,8972.31,0.99,
8B249620     , 1/6/19 20:45         ,8640,1447.2,8760.36,0.99,
8B249620     , 1/6/19 21:00         ,8517.6,1476,8644.54,0.99,
8B249620     , 1/6/19 21:15         ,8222.4,1454.4,8350.04,0.98,
8B249620     , 1/6/19 21:30         ,7920,1418.4,8046.01,0.98,
8B249620     , 1/6/19 21:45         ,7711.2,1425.6,7841.87,0.98,
8B249620     , 1/6/19 22:00         ,7488,1339.2,7606.81,0.98,
8B249620     , 1/6/19 22:15         ,7272,1303.2,7387.85,0.98,
8B249620     , 1/6/19 22:30         ,6876,1224,6984.09,0.98,
8B249620     , 1/6/19 22:45         ,6624,1202.4,6732.25,0.98,
8B249620     , 1/6/19 23:00         ,6379.2,1137.6,6479.84,0.98,
8B249620     , 1/6/19 23:15         ,6069.6,1072.8,6163.68,0.98,
8B249620     , 1/6/19 23:30         ,5911.2,1072.8,6007.76,0.98,
8B249620     , 1/6/19 23:45         ,5824.8,1101.6,5928.05,0.98,
8B249620     , 1/7/19 00:00         ,5623.2,1051.2,5720.61,0.98,
8B249620     , 1/7/19 00:15         ,5508,1008,5599.48,0.98,
8B249620     , 1/7/19 00:30         ,5364,993.6,5455.25,0.98,
8B249620     , 1/7/19 00:45         ,5220,979.2,5311.05,0.98,
8B249620     , 1/7/19 01:00         ,5162.4,964.8,5251.78,0.98,
8B249620     , 1/7/19 01:15         ,5032.8,950.4,5121.75,0.98,
8B249620     , 1/7/19 01:30         ,4975.2,943.2,5063.82,0.98,
8B249620     , 1/7/19 01:45         ,4831.2,878.4,4910.41,0.98,
8B249620     , 1/7/19 02:00         ,4644,792,4711.05,0.99,
8B249620     , 1/7/19 02:15         ,4651.2,799.2,4719.36,0.99,
8B249620     , 1/7/19 02:30         ,4564.8,784.8,4631.77,0.99,
8B249620     , 1/7/19 02:45         ,4564.8,784.8,4631.77,0.99,
8B249620     , 1/7/19 03:00         ,4701.6,777.6,4765.47,0.99,
8B249620     , 1/7/19 03:15         ,4766.4,763.2,4827.12,0.99,
8B249620     , 1/7/19 03:30         ,4881.6,784.8,4944.28,0.99,
8B249620     , 1/7/19 03:45         ,5040,763.2,5097.46,0.99,
8B249620     , 1/7/19 04:00         ,5299.2,763.2,5353.88,0.99,
8B249620     , 1/7/19 04:15         ,5493.6,799.2,5551.43,0.99,
8B249620     , 1/7/19 04:30         ,5032.8,784.8,5093.62,0.99,
8B249620     , 1/7/19 04:45         ,4896,777.6,4957.37,0.99,
8B249620     , 1/7/19 05:00         ,4888.8,770.4,4949.13,0.99,
8B249620     , 1/7/19 05:15         ,5263.2,799.2,5323.53,0.99,
8B249620     , 1/7/19 05:30         ,5378.4,806.4,5438.52,0.99,
8B249620     , 1/7/19 05:45         ,5551.2,813.6,5610.5,0.99,
8B249620     , 1/7/19 06:00         ,5652,806.4,5709.24,0.99,
8B249620     , 1/7/19 06:15         ,5652,828,5712.33,0.99,
8B249620     , 1/7/19 06:30         ,5407.2,799.2,5465.94,0.99,
8B249620     , 1/7/19 06:45         ,5587.2,921.6,5662.7,0.99,
8B249620     , 1/7/19 07:00         ,5680.8,907.2,5752.78,0.99,
8B249620     , 1/7/19 07:15         ,5623.2,864,5689.19,0.99,
8B249620     , 1/7/19 07:30         ,5738.4,676.8,5778.17,0.99,
8B249620     , 1/7/19 07:45         ,6112.8,813.6,6166.71,0.99,
8B249620     , 1/7/19 08:00         ,6760.8,856.8,6814.87,0.99,
8B249620     , 1/7/19 08:15         ,7185.6,871.2,7238.22,0.99,
8B249620     , 1/7/19 08:30         ,6825.6,900,6884.68,0.99,
8B249620     , 1/7/19 08:45         ,6256.8,921.6,6324.31,0.99,
8B249620     , 1/7/19 09:00         ,5760,950.4,5837.88,0.99,
8B249620     , 1/7/19 09:15         ,5436,1022.4,5531.31,0.98,
8B249620     , 1/7/19 09:30         ,5256,1108.8,5371.68,0.98,
8B249620     , 1/7/19 09:45         ,5112,1159.2,5241.78,0.98,
8B249620     , 1/7/19 10:00         ,5097.6,1231.2,5244.18,0.97,
8B249620     , 1/7/19 10:15         ,5155.2,1303.2,5317.37,0.97,
8B249620     , 1/7/19 10:30         ,5234.4,1346.4,5404.79,0.97,
8B249620     , 1/7/19 10:45         ,5551.2,1346.4,5712.15,0.97,
8B249620     , 1/7/19 11:00         ,5306.4,1411.2,5490.84,0.97,
8B249620     , 1/7/19 11:15         ,5464.8,1375.2,5635.18,0.97,
8B249620     , 1/7/19 11:30         ,5803.2,1382.4,5965.58,0.97,
8B249620     , 1/7/19 11:45         ,5889.6,1432.8,6061.38,0.97,
8B249620     , 1/7/19 12:00         ,5875.2,1497.6,6063.07,0.97,
8B249620     , 1/7/19 12:15         ,5896.8,1569.6,6102.12,0.97,
8B249620     , 1/7/19 12:30         ,5608.8,1569.6,5824.28,0.96,
8B249620     , 1/7/19 12:45         ,5702.4,1605.6,5924.13,0.96,
8B249620     , 1/7/19 13:00         ,5817.6,1584,6029.39,0.96,
8B249620     , 1/7/19 13:15         ,5760,1620,5983.48,0.96,
8B249620     , 1/7/19 13:30         ,6861.6,1483.2,7020.07,0.98,
8B249620     , 1/7/19 13:45         ,6336,1555.2,6524.07,0.97,
8B249620     , 1/7/19 14:00         ,6688.8,1497.6,6854.4,0.98,
8B249620     , 1/7/19 14:15         ,6746.4,1461.6,6902.91,0.98,
8B249620     , 1/7/19 14:30         ,6415.2,1519.2,6592.63,0.97,
8B249620     , 1/7/19 14:45         ,6660,1562.4,6840.81,0.97,
8B249620     , 1/7/19 15:00         ,6436.8,1562.4,6623.71,0.97,
8B249620     , 1/7/19 15:15         ,7660.8,1483.2,7803.06,0.98,
8B249620     , 1/7/19 15:30         ,7293.6,1526.4,7451.61,0.98,
8B249620     , 1/7/19 15:45         ,8064,1440,8191.56,0.98,
8B249620     , 1/7/19 16:00         ,8020.8,1584,8175.71,0.98,
8B249620     , 1/7/19 16:15         ,8424,1670.4,8588.02,0.98,
8B249620     , 1/7/19 16:30         ,8618.4,1519.2,8751.27,0.98,
8B249620     , 1/7/19 16:45         ,8467.2,1512,8601.14,0.98,
8B249620     , 1/7/19 17:00         ,8899.2,1483.2,9021.95,0.99,
8B249620     , 1/7/19 17:15         ,9093.6,1548,9224.42,0.99,
8B249620     , 1/7/19 17:30         ,9050.4,1512,9175.83,0.99,
8B249620     , 1/7/19 17:45         ,9446.4,1605.6,9581.88,0.99,
8B249620     , 1/7/19 18:00         ,9432,1555.2,9559.35,0.99,
8B249620     , 1/7/19 18:15         ,9331.2,1584,9464.69,0.99,
8B249620     , 1/7/19 18:30         ,9561.6,1692,9710.15,0.98,
8B249620     , 1/7/19 18:45         ,9511.2,1648.8,9653.05,0.99,
8B249620     , 1/7/19 19:00         ,9604.8,1670.4,9748.97,0.99,
8B249620     , 1/7/19 19:15         ,9576,1627.2,9713.27,0.99,
8B249620     , 1/7/19 19:30         ,9489.6,1562.4,9617.36,0.99,
8B249620     , 1/7/19 19:45         ,9482.4,1548,9607.92,0.99,
8B249620     , 1/7/19 20:00         ,9331.2,1533.6,9456.39,0.99,
8B249620     , 1/7/19 20:15         ,9043.2,1497.6,9166.37,0.99,
8B249620     , 1/7/19 20:30         ,8784,1454.4,8903.59,0.99,
8B249620     , 1/7/19 20:45         ,8647.2,1432.8,8765.1,0.99,
8B249620     , 1/7/19 21:00         ,8409.6,1418.4,8528.38,0.99,
8B249620     , 1/7/19 21:15         ,8186.4,1396.8,8304.71,0.99,
8B249620     , 1/7/19 21:30         ,8049.6,1353.6,8162.62,0.99,
8B249620     , 1/7/19 21:45         ,7920,1432.8,8048.56,0.98,
8B249620     , 1/7/19 22:00         ,7617.6,1454.4,7755.2,0.98,
8B249620     , 1/7/19 22:15         ,7466.4,1468.8,7609.5,0.98,
8B249620     , 1/7/19 22:30         ,7156.8,1404,7293.22,0.98,
8B249620     , 1/7/19 22:45         ,6904.8,1303.2,7026.71,0.98,
8B249620     , 1/7/19 23:00         ,6638.4,1288.8,6762.35,0.98,
8B249620     , 1/7/19 23:15         ,6357.6,1260,6481.26,0.98,
8B249620     , 1/7/19 23:30         ,6163.2,1231.2,6284.97,0.98,
8B249620     , 1/7/19 23:45         ,5904,1159.2,6016.72,0.98,
8B249620     , 1/8/19 00:00         ,5752.8,1130.4,5862.81,0.98,
8B249620     , 1/8/19 00:15         ,5486.4,1022.4,5580.85,0.98,
8B249620     , 1/8/19 00:30         ,5356.8,993.6,5448.17,0.98,
8B249620     , 1/8/19 00:45         ,5256,921.6,5336.19,0.98,
8B249620     , 1/8/19 01:00         ,5119.2,921.6,5201.5,0.98,
8B249620     , 1/8/19 01:15         ,5090.4,900,5169.35,0.98,
8B249620     , 1/8/19 01:30         ,4996.8,892.8,5075.93,0.98,
8B249620     , 1/8/19 01:45         ,4953.6,892.8,5033.41,0.98,
8B249620     , 1/8/19 02:00         ,4874.4,885.6,4954.2,0.98,
8B249620     , 1/8/19 02:15         ,4888.8,885.6,4968.37,0.98,
8B249620     , 1/8/19 02:30         ,4831.2,885.6,4911.7,0.98,
8B249620     , 1/8/19 02:45         ,4852.8,885.6,4932.95,0.98,
8B249620     , 1/8/19 03:00         ,4968,864,5042.57,0.99,
8B249620     , 1/8/19 03:15         ,5126.4,842.4,5195.15,0.99,
8B249620     , 1/8/19 03:30         ,5263.2,835.2,5329.06,0.99,
8B249620     , 1/8/19 03:45         ,5407.2,842.4,5472.43,0.99,
8B249620     , 1/8/19 04:00         ,5594.4,828,5655.34,0.99,
8B249620     , 1/8/19 04:15         ,5824.8,856.8,5887.48,0.99,
8B249620     , 1/8/19 04:30         ,5234.4,842.4,5301.75,0.99,
8B249620     , 1/8/19 04:45         ,4968,813.6,5034.18,0.99,
8B249620     , 1/8/19 05:00         ,5032.8,820.8,5099.29,0.99,
8B249620     , 1/8/19 05:15         ,5414.4,885.6,5486.35,0.99,
8B249620     , 1/8/19 05:30         ,5508,914.4,5583.39,0.99,
